reviewId,providerId,name,type,region,city,reviewCategory,batchKey,claimField,claimValue,claimRiskLevel,claimConfidence,claimScore,claimDecision,sourceType,sourceOwnerType,sourceUrls,auditRules,claimReason,requiredHumanAction,reviewPriority
claim:c7fbcccebe6453eec0770967,gp-puhinui-medical-centre-36-9871-174-8606,Puhinui Medical Centre,gp,Auckland,Papatoetoe,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:3f3a4bd5e23447885932b1ec,gp-pukekohe-family-doctors-gp-37-2078-174-9083,Pukekohe Family Doctors - GP,gp,Auckland,Pukekohe,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:579c1278f3e09398a24a17d3,gp-qe2-medical-centre-43-4950-172-7112,QE2 Medical Centre,gp,Canterbury,Christchurch,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:4b48d9bf7b231d8448a8fe62,gp-queen-street-medical-centre-36-9463-174-8442,Queen Street Medical Centre,gp,Auckland,Ōtāhuhu,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:f7c689dfc16801b6f5801f1d,gp-queens-park-general-practice-ltd-46-4066-168-3530,Queens Park General Practice Ltd,gp,Southland,Invercargill,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:6925cb848d2acfb2c1d30acc,gp-rangiora-medical-good-street-43-3021-172-5938,Rangiora Medical - Good Street,gp,Canterbury,Rangiora,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:d385b729fd97c8e3e2833851,gp-rata-family-health-dr-mathieson-35-7230-174-3169,Rata Family Health - Dr Mathieson,gp,Northland,Whangārei,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:af54a4fa3fa603d3e312a6c4,gp-regan-street-health-centre-39-3383-174-2833,Regan Street Health Centre,gp,Taranaki,Stratford,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:f61227269d4a0878bc69ba66,gp-riverton-medical-centre-46-3497-168-0166,Riverton Medical Centre,gp,Southland,Riverton,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:432ebfc0097eb04354841ac1,gp-rosebank-road-medical-services-ltd-36-8944-174-6968,Rosebank Road Medical Services Ltd.,gp,Auckland,Avondale,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:5ca80f106ed88d2690fa6db3,gp-russell-medical-services-35-2611-174-1230,Russell Medical Services,gp,Northland,Russell,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:6ce001db07bf030799f1d9f7,gp-surrey-medical-centre-36-8637-174-7368,Surrey Medical Centre,gp,Auckland,Grey Lynn,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:d7bba211aacd21654f334776,gp-tararua-medical-centre-40-6235-175-2905,Tararua Medical Centre,gp,Manawatu-Whanganui,Manawatu-Wanganui,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:d1c35b8d19297618cecf375c,gp-te-ara-tu-o-ng-ti-hine-35-3882-174-0126,Te Ara Tu o Ngāti Hine,gp,Northland,Moerewa,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:21ee2892cac070e8c894c0a0,gp-te-aroha-noa-medical-centre-35-7235-174-3197,Te Aroha Noa Medical Centre,gp,Northland,Whangārei,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:958425dcaf1d4576a08477b7,gp-te-korowai-hauora-o-hauraki-paeroa-37-3817-175-6707,Te Korowai Hauora o Hauraki - Paeroa,gp,Bay of Plenty,Paeroa,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:4b59add36d234d367c7f6c4b,gp-te-manu-aute-whare-oranga-37-0252-174-8573,Te Manu Aute Whare Oranga,gp,Auckland,Clendon Park,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:b9c60a479962d47b6b59b91f,gp-te-puhi-kai-ti-community-health-centre-38-6741-178-0511,Te Puhi Kai-ti Community Health Centre,gp,Tairawhiti,Gisborne,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:14854266d8ab607ed2462a02,gp-te-waiora-community-health-services-40-4677-175-2802,Te Waiora Community Health Services,gp,Manawatu-Whanganui,Manawatu-Wanganui,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:44b34b6e9c9c83493d963128,gp-te-waiora-community-health-services-40-5468-175-4120,Te Waiora Community Health Services,gp,Manawatu-Whanganui,Shannon,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:9613632525c1ba1c07916d4f,gp-te-waiora-community-health-services-40-3700-175-2349,Te Waiora Community Health Services,gp,Manawatu-Whanganui,Himatangi Beach,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:c0e6d9814ebf0dbe400a8ac6,gp-te-whare-hauora-o-raungaiti-37-7387-175-7379,Te Whare Hauora o Raungaiti,gp,Bay of Plenty,Waharoa,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:6ababe4c85a416e07ea31f47,gp-temuka-family-practice-44-2416-171-2772,Temuka Family Practice,gp,South Canterbury,Temuka,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:4ac844e0ed7f10b6cb1ba35a,gp-teo-medical-care-36-8624-174-6488,Teo Medical Care,gp,Auckland,Te Atatū South,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:d8e3018f200470f6f98a9c63,gp-the-auckland-city-doctors-36-8570-174-7616,The Auckland City Doctors,gp,Auckland,Auckland,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:7b03c163113e6d1dff94ce61,gp-the-doctors-tikipunga-35-6835-174-3230,The Doctors Tikipunga,gp,Northland,Whangārei,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:cc593675dbb0176f945ebe78,gp-the-lakes-clinic-epsom-previously-epsom-medical-care-36-8863-174-7758,The Lakes Clinic Epsom (previously Epsom Medical Care),gp,Auckland,Epsom,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:2ebfc6d2434d2d3307398320,gp-the-nest-health-centre-39-1561-174-2042,The Nest Health Centre,gp,Taranaki,Inglewood,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:85673e4df41e8595d28f50b1,gp-the-wood-street-doctors-37-0648-174-9415,The Wood Street Doctors,gp,Auckland,Papakura,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:9e4e2856d685c16dc6b64d11,gp-t-tahi-bay-surgery-ltd-41-1089-174-8400,Tītahi Bay Surgery Ltd,gp,Wellington,Porirua,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:8486d57060f7d0acbb0e4f6a,gp-tukapa-medical-centre-39-0712-174-0620,Tukapa Medical Centre,gp,Taranaki,New Plymouth,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:fc05a7d45ca91583b529fa64,gp-uawa-community-health-centre-38-3699-178-2957,Uawa Community Health Centre,gp,Tairawhiti,Gisborne,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:321789fbc41277748e64e390,gp-waiake-medical-centre-36-7084-174-7477,Waiake Medical Centre,gp,Auckland,Waiake,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:8a823c66ebec6df804a07203,gp-waikiwi-medical-centre-46-3792-168-3474,Waikiwi Medical Centre,gp,Southland,Invercargill,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:f38b3c433d8c512b0e59bcf7,gp-waverley-health-45-8856-170-5281,Waverley Health,gp,Otago,Dunedin,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:9c2302bc75684166920262be,gp-western-heights-health-centre-38-1288-176-2199,Western Heights Health Centre,gp,Rotorua and Taupo,Rotorua,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:925e5623ba448d5cf27f6bae,gp-wh-nau-ora-community-clinic-kaikohe-35-4081-173-7970,Whānau Ora Community Clinic - Kaikohe,gp,Northland,Kaikohe,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:d58578b699945620bf958b01,gp-wiri-family-doctors-37-0009-174-8893,Wiri Family Doctors,gp,Auckland,Wiri,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:0bb4e5d7843f74bbb45e4094,gp-wood-medical-services-42-4442-171-1960,Wood Medical Services,gp,West Coast,Greymouth,GP source corroboration,GP source corroboration|review|medium|sourceQuality|third_party_directory|weak-gp-source,sourceQuality,third-party public GP listing,medium,low,0.15,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,GP source corroboration; review; weak-gp-source,"field is linked to audit rule(s): weak-gp-source, weak-gp-source",Open the source and resolve the audit finding or leave the field unknown.,high
claim:c95619e4970e7ce02a9420fa,gp-best-care-whakapai-hauora-charitable-trust-40-3792-175-5843,Best Care (Whakapai Hauora) Charitable Trust,gp,Manawatu-Whanganui,Manawatu-Wanganui,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|third_party_directory|weak-maori-evidence,tags,maori,high,low,0,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/; https://www.facebook.com/profile.php?id=100092218263542&mibextid=ZbWKwL,sensitive tag or scope evidence; review; weak-maori-evidence,"field is linked to audit rule(s): weak-maori-evidence, weak-maori-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:92b6064f3a1654668be9006f,gp-hauora-health-centre-41-2738-173-2873,Hauora Health Centre,gp,Nelson Marlborough Tasman,Nelson,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|third_party_directory|weak-maori-evidence,tags,maori,high,low,0,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/; http://www.hauorahealth.nz,sensitive tag or scope evidence; review; weak-maori-evidence,"field is linked to audit rule(s): weak-maori-evidence, weak-maori-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:3d3f815dd66679d68cdb5fde,gp-horotiu-hauora-family-health-37-7008-175-2034,Horotiu Hauora Family Health,gp,Waikato,Hamilton,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|third_party_directory|weak-maori-evidence,tags,maori,high,low,0,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/; https://www.horotiuhauora.co.nz/,sensitive tag or scope evidence; review; weak-maori-evidence,"field is linked to audit rule(s): weak-maori-evidence, weak-maori-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:82db16dd81b583ccbef34c5c,gp-m-ori-hill-clinic-45-8581-170-5008,Māori Hill Clinic,gp,Otago,Dunedin,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|third_party_directory|weak-maori-evidence,tags,maori,high,low,0,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,sensitive tag or scope evidence; review; weak-maori-evidence,"field is linked to audit rule(s): weak-maori-evidence, weak-maori-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:73367cb69f3641894478c85a,gp-maraenui-medical-centre-39-5153-176-9056,Maraenui Medical Centre,gp,Hawke's Bay,Napier,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|third_party_directory|weak-maori-evidence,tags,maori,high,low,0,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/; https://www.maraenuimedicalcentre.com/,sensitive tag or scope evidence; review; weak-maori-evidence,"field is linked to audit rule(s): weak-maori-evidence, weak-maori-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:943feab8380e3d489de697f5,gp-ng-ti-kahu-hauora-gp-service-37-6904-176-1078,Ngāti Kahu Hauora GP Service,gp,Bay of Plenty,Tauranga,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|third_party_directory|weak-maori-evidence,tags,maori,high,low,0,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/; https://www.ngatikahuhauora.co.nz/,sensitive tag or scope evidence; review; weak-maori-evidence,"field is linked to audit rule(s): weak-maori-evidence, weak-maori-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:d6b1339a158a2bc8376ddc8f,gp-tara-wh-nau-medical-centre-36-9582-174-8745,Ōtara Whānau Medical Centre,gp,Auckland,Ōtara,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|third_party_directory|weak-maori-evidence,tags,maori,high,low,0,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/; https://otarawhanuamc.co.nz/,sensitive tag or scope evidence; review; weak-maori-evidence,"field is linked to audit rule(s): weak-maori-evidence, weak-maori-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:5b1709d23057b07351280bca,gp-pirirakau-hauora-gp-clinic-37-6671-176-0795,Pirirakau Hauora GP Clinic,gp,Bay of Plenty,Tauranga,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|third_party_directory|weak-maori-evidence,tags,maori,high,low,0,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/; https://pirirakauhauora.org.nz/,sensitive tag or scope evidence; review; weak-maori-evidence,"field is linked to audit rule(s): weak-maori-evidence, weak-maori-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:160c53ba7a43e2448411e0e2,gp-raukura-hauora-o-tainui-nga-miro-37-6628-175-1543,Raukura Hauora O Tainui - Nga Miro,gp,Waikato,Ngāruawāhia,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|third_party_directory|weak-maori-evidence,tags,maori,high,low,0,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/; https://www.raukura.org.nz/,sensitive tag or scope evidence; review; weak-maori-evidence,"field is linked to audit rule(s): weak-maori-evidence, weak-maori-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:83711bef5d06620d10d919f5,gp-raukura-hauora-o-tainui-te-papanui-whare-haumanu-37-7714-175-2931,Raukura Hauora O Tainui - Te Papanui Whare Haumanu,gp,Waikato,Hamilton,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|third_party_directory|weak-maori-evidence,tags,maori,high,low,0,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/; https://www.raukura.org.nz/locations-item/te-papanui-medical,sensitive tag or scope evidence; review; weak-maori-evidence,"field is linked to audit rule(s): weak-maori-evidence, weak-maori-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:4250359061b6965bb4cd75f9,gp-raukura-hauora-o-tainui-te-rengarenga-37-7955-175-2457,Raukura Hauora O Tainui - Te Rengarenga,gp,Waikato,Hamilton,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|third_party_directory|weak-maori-evidence,tags,maori,high,low,0,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/; https://www.raukura.org.nz/,sensitive tag or scope evidence; review; weak-maori-evidence,"field is linked to audit rule(s): weak-maori-evidence, weak-maori-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:4806eb727c0493fc14728b4c,gp-raukura-hauora-o-tainui-waahi-37-5583-175-1537,Raukura Hauora O Tainui - Waahi,gp,Waikato,Huntly,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|third_party_directory|weak-maori-evidence,tags,maori,high,low,0,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/; https://www.raukura.org.nz/,sensitive tag or scope evidence; review; weak-maori-evidence,"field is linked to audit rule(s): weak-maori-evidence, weak-maori-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:5f76c9e900e1452eee40603b,gp-salvation-army-hauora-service-36-9115-174-7725,Salvation Army Hauora Service,gp,Auckland,Puketāpapa,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|third_party_directory|weak-maori-evidence,tags,maori,high,low,0,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/; https://hauoraservice.salvationarmy.org.nz/,sensitive tag or scope evidence; review; weak-maori-evidence,"field is linked to audit rule(s): weak-maori-evidence, weak-maori-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:145879e63cf06dcd835eb150,gp-te-ara-tu-o-ng-ti-hine-35-3882-174-0126,Te Ara Tu o Ngāti Hine,gp,Northland,Moerewa,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|third_party_directory|weak-maori-evidence,tags,maori,high,low,0,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/,sensitive tag or scope evidence; review; weak-maori-evidence,"field is linked to audit rule(s): weak-maori-evidence, weak-maori-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
claim:d2df8f75dcf52f8f3d2db570,gp-te-ara-tu-o-ng-ti-hine-35-7273-174-3173,Te Ara Tu o Ngāti Hine,gp,Northland,Whangārei,sensitive tag or scope evidence,sensitive tag or scope evidence|review|high|tags|third_party_directory|weak-maori-evidence,tags,maori,high,low,0,review,third_party_directory,third_party_directory,https://doctorpricer.co.nz/; https://www.nhht.co.nz/,sensitive tag or scope evidence; review; weak-maori-evidence,"field is linked to audit rule(s): weak-maori-evidence, weak-maori-evidence",Open the source and resolve the audit finding or leave the field unknown.,high
